week,hour,station_no,rent,lend,time_id
0,0,34,0,1,0-0
0,1,34,3,0,0-1
0,2,34,0,0,0-2
0,3,34,0,0,0-3
0,4,34,0,0,0-4
0,5,34,0,1,0-5
0,6,34,0,2,0-6
0,7,34,2,3,0-7
0,8,34,4,5,0-8
0,9,34,5,11,0-9
0,10,34,3,7,0-10
0,11,34,6,3,0-11
0,12,34,7,9,0-12
0,13,34,12,4,0-13
0,14,34,12,10,0-14
0,15,34,8,4,0-15
0,16,34,9,14,0-16
0,17,34,4,9,0-17
0,18,34,17,12,0-18
0,19,34,3,13,0-19
0,20,34,3,6,0-20
0,21,34,6,4,0-21
0,22,34,6,6,0-22
0,23,34,16,5,0-23
1,0,34,2,3,1-0
1,1,34,1,1,1-1
1,2,34,1,1,1-2
1,3,34,1,0,1-3
1,4,34,0,0,1-4
1,5,34,1,0,1-5
1,6,34,1,2,1-6
1,7,34,0,7,1-7
1,8,34,7,14,1-8
1,9,34,6,7,1-9
1,10,34,16,2,1-10
1,16,34,10,9,1-16
1,17,34,6,6,1-17
1,18,34,5,13,1-18
1,19,34,14,10,1-19
1,20,34,4,9,1-20
1,21,34,7,10,1-21
1,22,34,4,12,1-22
1,23,34,2,7,1-23
2,0,34,1,0,2-0
2,1,34,14,2,2-1
2,2,34,1,0,2-2
2,3,34,1,1,2-3
2,4,34,0,0,2-4
2,5,34,1,0,2-5
2,6,34,2,3,2-6
2,7,34,2,5,2-7
2,8,34,4,11,2-8
2,9,34,5,8,2-9
2,10,34,6,4,2-10
2,11,34,11,3,2-11
2,12,34,1,8,2-12
2,13,34,8,7,2-13
2,14,34,5,3,2-14
2,15,34,4,7,2-15
2,16,34,3,7,2-16
2,17,34,4,6,2-17
2,18,34,15,5,2-18
2,19,34,9,6,2-19
2,20,34,5,4,2-20
2,21,34,25,10,2-21
2,22,34,12,6,2-22
2,23,34,2,5,2-23
3,0,34,0,0,3-0
3,1,34,1,0,3-1
3,2,34,2,1,3-2
3,3,34,0,1,3-3
3,4,34,0,0,3-4
3,5,34,0,1,3-5
3,6,34,3,1,3-6
3,7,34,2,7,3-7
3,8,34,3,12,3-8
3,9,34,9,11,3-9
3,10,34,5,7,3-10
3,11,34,3,8,3-11
3,12,34,6,2,3-12
3,13,34,5,5,3-13
3,14,34,2,7,3-14
3,15,34,15,1,3-15
3,16,34,2,8,3-16
3,17,34,3,11,3-17
3,18,34,8,4,3-18
3,19,34,6,7,3-19
3,20,34,4,8,3-20
3,21,34,24,4,3-21
3,22,34,6,8,3-22
3,23,34,1,4,3-23
4,0,34,2,3,4-0
4,1,34,0,2,4-1
4,2,34,1,3,4-2
4,3,34,0,0,4-3
4,4,34,0,1,4-4
4,5,34,0,0,4-5
4,6,34,2,1,4-6
4,7,34,12,5,4-7
4,8,34,5,9,4-8
4,9,34,3,12,4-9
4,10,34,15,4,4-10
4,11,34,3,9,4-11
4,12,34,4,7,4-12
4,13,34,7,11,4-13
4,14,34,16,8,4-14
4,15,34,5,9,4-15
4,16,34,7,5,4-16
4,17,34,10,4,4-17
4,18,34,5,13,4-18
4,19,34,7,7,4-19
4,20,34,20,6,4-20
4,21,34,3,1,4-21
4,22,34,7,3,4-22
4,23,34,2,8,4-23
5,0,34,3,4,5-0
5,1,34,3,3,5-1
5,2,34,1,2,5-2
5,3,34,2,0,5-3
5,4,34,0,1,5-4
5,5,34,0,1,5-5
5,6,34,0,1,5-6
5,7,34,1,4,5-7
5,8,34,3,7,5-8
5,9,34,4,9,5-9
5,10,34,22,10,5-10
5,11,34,4,5,5-11
5,12,34,5,12,5-12
5,13,34,7,2,5-13
5,14,34,5,6,5-14
5,15,34,5,6,5-15
5,16,34,16,6,5-16
5,17,34,3,21,5-17
5,18,34,14,15,5-18
5,19,34,14,4,5-19
5,20,34,7,7,5-20
5,21,34,1,6,5-21
5,22,34,6,6,5-22
5,23,34,3,10,5-23
6,0,34,5,6,6-0
6,1,34,14,1,6-1
6,2,34,3,2,6-2
6,3,34,1,2,6-3
6,4,34,0,0,6-4
6,5,34,3,1,6-5
6,6,34,1,0,6-6
6,7,34,1,3,6-7
6,8,34,4,6,6-8
6,9,34,15,8,6-9
6,10,34,9,5,6-10
6,11,34,6,7,6-11
6,12,34,4,3,6-12
6,13,34,2,5,6-13
6,14,34,9,5,6-14
6,15,34,5,7,6-15
6,16,34,4,11,6-16
6,17,34,6,8,6-17
6,18,34,9,3,6-18
6,19,34,3,3,6-19
6,20,34,1,3,6-20
6,21,34,5,5,6-21
6,22,34,3,6,6-22
6,23,34,6,2,6-23
