week,hour,station_no,rent,lend,time_id
0,0,341,0,15,0-0
0,1,341,0,0,0-1
0,2,341,0,0,0-2
0,3,341,0,0,0-3
0,4,341,0,1,0-4
0,5,341,0,0,0-5
0,6,341,2,5,0-6
0,7,341,1,3,0-7
0,8,341,0,4,0-8
0,9,341,1,3,0-9
0,10,341,0,3,0-10
0,11,341,2,3,0-11
0,12,341,17,2,0-12
0,13,341,5,3,0-13
0,14,341,0,3,0-14
0,15,341,3,3,0-15
0,16,341,4,1,0-16
0,17,341,2,2,0-17
0,18,341,5,1,0-18
0,19,341,4,13,0-19
0,20,341,4,4,0-20
0,21,341,4,5,0-21
0,22,341,2,5,0-22
0,23,341,0,1,0-23
1,0,341,15,2,1-0
1,1,341,2,0,1-1
1,2,341,2,0,1-2
1,3,341,0,1,1-3
1,4,341,0,1,1-4
1,5,341,1,1,1-5
1,6,341,1,2,1-6
1,7,341,3,6,1-7
1,8,341,1,3,1-8
1,9,341,1,5,1-9
1,10,341,1,5,1-10
1,16,341,1,6,1-16
1,17,341,8,1,1-17
1,18,341,6,2,1-18
1,19,341,5,6,1-19
1,20,341,2,3,1-20
1,21,341,1,6,1-21
1,22,341,8,6,1-22
1,23,341,1,5,1-23
2,0,341,16,3,2-0
2,1,341,1,0,2-1
2,2,341,0,0,2-2
2,3,341,0,0,2-3
2,4,341,0,1,2-4
2,5,341,0,1,2-5
2,6,341,2,2,2-6
2,7,341,0,3,2-7
2,8,341,1,4,2-8
2,9,341,0,0,2-9
2,10,341,3,2,2-10
2,11,341,2,4,2-11
2,12,341,2,2,2-12
2,13,341,1,1,2-13
2,14,341,2,1,2-14
2,15,341,0,3,2-15
2,16,341,4,1,2-16
2,17,341,1,4,2-17
2,18,341,3,5,2-18
2,19,341,3,3,2-19
2,20,341,5,2,2-20
2,21,341,9,2,2-21
2,22,341,2,8,2-22
2,23,341,0,4,2-23
3,0,341,0,0,3-0
3,1,341,0,0,3-1
3,2,341,0,0,3-2
3,3,341,0,0,3-3
3,4,341,0,1,3-4
3,5,341,2,0,3-5
3,6,341,2,3,3-6
3,7,341,1,3,3-7
3,8,341,1,4,3-8
3,9,341,15,3,3-9
3,10,341,0,6,3-10
3,11,341,3,2,3-11
3,12,341,2,1,3-12
3,13,341,5,0,3-13
3,14,341,0,8,3-14
3,15,341,1,9,3-15
3,16,341,7,2,3-16
3,17,341,4,1,3-17
3,18,341,4,7,3-18
3,19,341,4,5,3-19
3,20,341,3,7,3-20
3,21,341,2,5,3-21
3,22,341,1,2,3-22
3,23,341,1,1,3-23
4,0,341,0,0,4-0
4,1,341,15,1,4-1
4,2,341,0,0,4-2
4,3,341,1,0,4-3
4,4,341,14,0,4-4
4,5,341,0,0,4-5
4,6,341,3,0,4-6
4,7,341,1,13,4-7
4,8,341,1,6,4-8
4,9,341,0,1,4-9
4,10,341,1,4,4-10
4,11,341,0,2,4-11
4,12,341,1,6,4-12
4,13,341,3,3,4-13
4,14,341,3,1,4-14
4,15,341,1,5,4-15
4,16,341,4,1,4-16
4,17,341,2,3,4-17
4,18,341,10,5,4-18
4,19,341,4,5,4-19
4,20,341,7,1,4-20
4,21,341,4,6,4-21
4,22,341,4,7,4-22
4,23,341,0,5,4-23
5,0,341,1,4,5-0
5,1,341,15,0,5-1
5,2,341,1,0,5-2
5,3,341,0,0,5-3
5,4,341,1,0,5-4
5,5,341,2,1,5-5
5,6,341,2,3,5-6
5,7,341,1,2,5-7
5,8,341,2,5,5-8
5,9,341,0,3,5-9
5,10,341,2,5,5-10
5,11,341,2,9,5-11
5,12,341,20,3,5-12
5,13,341,4,5,5-13
5,14,341,3,9,5-14
5,15,341,4,16,5-15
5,16,341,7,3,5-16
5,17,341,9,0,5-17
5,18,341,1,6,5-18
5,19,341,23,5,5-19
5,20,341,1,1,5-20
5,21,341,4,5,5-21
5,22,341,2,4,5-22
5,23,341,0,2,5-23
6,0,341,1,2,6-0
6,1,341,1,0,6-1
6,2,341,1,0,6-2
6,3,341,1,0,6-3
6,4,341,0,0,6-4
6,5,341,0,0,6-5
6,6,341,0,2,6-6
6,7,341,1,5,6-7
6,8,341,3,3,6-8
6,9,341,1,9,6-9
6,10,341,4,4,6-10
6,11,341,2,5,6-11
6,12,341,15,0,6-12
6,13,341,2,0,6-13
6,14,341,1,10,6-14
6,15,341,2,9,6-15
6,16,341,4,6,6-16
6,17,341,11,4,6-17
6,18,341,20,5,6-18
6,19,341,5,3,6-19
6,20,341,2,1,6-20
6,21,341,3,7,6-21
6,22,341,9,1,6-22
6,23,341,3,2,6-23
