week,hour,station_no,rent,lend,time_id
0,0,159,0,0,0-0
0,1,159,1,1,0-1
0,2,159,0,1,0-2
0,3,159,5,0,0-3
0,4,159,0,0,0-4
0,5,159,2,0,0-5
0,6,159,5,1,0-6
0,7,159,5,0,0-7
0,8,159,2,14,0-8
0,9,159,3,9,0-9
0,10,159,3,2,0-10
0,11,159,9,9,0-11
0,12,159,14,4,0-12
0,13,159,6,14,0-13
0,14,159,5,3,0-14
0,15,159,4,9,0-15
0,16,159,9,5,0-16
0,17,159,4,4,0-17
0,18,159,3,6,0-18
0,19,159,6,5,0-19
0,20,159,1,3,0-20
0,21,159,7,0,0-21
0,22,159,4,5,0-22
0,23,159,1,1,0-23
1,0,159,3,0,1-0
1,1,159,0,1,1-1
1,2,159,1,1,1-2
1,3,159,1,0,1-3
1,4,159,2,0,1-4
1,5,159,1,1,1-5
1,6,159,4,1,1-6
1,7,159,7,5,1-7
1,8,159,6,19,1-8
1,9,159,2,5,1-9
1,10,159,8,6,1-10
1,16,159,12,3,1-16
1,17,159,5,9,1-17
1,18,159,9,9,1-18
1,19,159,3,8,1-19
1,20,159,17,3,1-20
1,21,159,7,4,1-21
1,22,159,3,6,1-22
1,23,159,1,4,1-23
2,0,159,4,1,2-0
2,1,159,0,1,2-1
2,2,159,0,1,2-2
2,3,159,1,0,2-3
2,4,159,1,0,2-4
2,5,159,2,1,2-5
2,6,159,2,1,2-6
2,7,159,10,6,2-7
2,8,159,4,25,2-8
2,9,159,5,7,2-9
2,10,159,2,2,2-10
2,11,159,11,1,2-11
2,12,159,17,5,2-12
2,13,159,3,5,2-13
2,14,159,3,6,2-14
2,15,159,2,5,2-15
2,16,159,1,5,2-16
2,17,159,5,6,2-17
2,18,159,2,8,2-18
2,19,159,9,4,2-19
2,20,159,5,5,2-20
2,21,159,8,5,2-21
2,22,159,2,13,2-22
2,23,159,4,1,2-23
3,0,159,0,5,3-0
3,1,159,1,0,3-1
3,2,159,2,0,3-2
3,3,159,0,0,3-3
3,4,159,1,0,3-4
3,5,159,1,1,3-5
3,6,159,3,0,3-6
3,7,159,3,3,3-7
3,8,159,0,15,3-8
3,9,159,1,1,3-9
3,10,159,1,1,3-10
3,11,159,4,2,3-11
3,12,159,2,4,3-12
3,13,159,4,4,3-13
3,14,159,2,2,3-14
3,15,159,0,0,3-15
3,16,159,13,4,3-16
3,17,159,12,4,3-17
3,18,159,3,9,3-18
3,19,159,4,15,3-19
3,20,159,9,3,3-20
3,21,159,6,6,3-21
3,22,159,3,6,3-22
3,23,159,3,2,3-23
4,0,159,0,2,4-0
4,1,159,5,0,4-1
4,2,159,0,0,4-2
4,3,159,0,0,4-3
4,4,159,1,0,4-4
4,5,159,1,1,4-5
4,6,159,1,1,4-6
4,7,159,6,3,4-7
4,8,159,6,13,4-8
4,9,159,1,5,4-9
4,10,159,0,0,4-10
4,11,159,8,5,4-11
4,12,159,10,5,4-12
4,13,159,4,5,4-13
4,14,159,4,8,4-14
4,15,159,6,5,4-15
4,16,159,6,5,4-16
4,17,159,12,3,4-17
4,18,159,5,16,4-18
4,19,159,9,5,4-19
4,20,159,8,5,4-20
4,21,159,6,6,4-21
4,22,159,3,3,4-22
4,23,159,2,4,4-23
5,0,159,1,2,5-0
5,1,159,2,1,5-1
5,2,159,0,0,5-2
5,3,159,0,0,5-3
5,4,159,8,0,5-4
5,5,159,2,1,5-5
5,6,159,2,0,5-6
5,7,159,3,10,5-7
5,8,159,5,2,5-8
5,9,159,9,5,5-9
5,10,159,5,7,5-10
5,11,159,11,5,5-11
5,12,159,2,12,5-12
5,13,159,3,7,5-13
5,14,159,2,10,5-14
5,15,159,4,6,5-15
5,16,159,10,4,5-16
5,17,159,14,0,5-17
5,18,159,6,3,5-18
5,19,159,4,11,5-19
5,20,159,6,6,5-20
5,21,159,8,0,5-21
5,22,159,1,2,5-22
5,23,159,6,4,5-23
6,0,159,1,13,6-0
6,1,159,5,5,6-1
6,2,159,1,0,6-2
6,3,159,0,0,6-3
6,4,159,1,0,6-4
6,5,159,0,1,6-5
6,6,159,2,0,6-6
6,7,159,2,0,6-7
6,8,159,2,5,6-8
6,9,159,4,6,6-9
6,10,159,0,5,6-10
6,11,159,2,6,6-11
6,12,159,2,1,6-12
6,13,159,2,5,6-13
6,14,159,3,2,6-14
6,15,159,1,4,6-15
6,16,159,9,5,6-16
6,17,159,8,4,6-17
6,18,159,7,4,6-18
6,19,159,3,2,6-19
6,20,159,0,2,6-20
6,21,159,0,4,6-21
6,22,159,4,3,6-22
6,23,159,1,5,6-23
