week,hour,station_no,rent,lend,time_id
0,0,365,1,0,0-0
0,1,365,0,0,0-1
0,2,365,0,0,0-2
0,3,365,0,1,0-3
0,4,365,1,0,0-4
0,5,365,0,0,0-5
0,6,365,0,6,0-6
0,7,365,2,3,0-7
0,8,365,3,3,0-8
0,9,365,12,1,0-9
0,10,365,3,1,0-10
0,11,365,3,2,0-11
0,12,365,3,4,0-12
0,13,365,3,6,0-13
0,14,365,3,3,0-14
0,15,365,2,5,0-15
0,16,365,5,3,0-16
0,17,365,7,6,0-17
0,18,365,11,2,0-18
0,19,365,3,8,0-19
0,20,365,4,3,0-20
0,21,365,5,5,0-21
0,22,365,8,0,0-22
0,23,365,3,1,0-23
1,0,365,0,6,1-0
1,1,365,0,1,1-1
1,2,365,1,1,1-2
1,3,365,1,1,1-3
1,4,365,3,3,1-4
1,5,365,3,2,1-5
1,6,365,0,5,1-6
1,7,365,3,4,1-7
1,8,365,9,1,1-8
1,9,365,6,5,1-9
1,10,365,1,3,1-10
1,16,365,2,9,1-16
1,17,365,4,10,1-17
1,18,365,12,5,1-18
1,19,365,6,1,1-19
1,20,365,6,5,1-20
1,21,365,2,3,1-21
1,22,365,7,4,1-22
1,23,365,3,0,1-23
2,0,365,2,0,2-0
2,1,365,0,0,2-1
2,2,365,0,0,2-2
2,3,365,1,0,2-3
2,4,365,1,0,2-4
2,5,365,0,2,2-5
2,6,365,0,6,2-6
2,7,365,6,4,2-7
2,8,365,9,5,2-8
2,9,365,12,3,2-9
2,10,365,5,2,2-10
2,11,365,0,6,2-11
2,12,365,4,5,2-12
2,13,365,0,6,2-13
2,14,365,1,4,2-14
2,15,365,0,4,2-15
2,16,365,4,4,2-16
2,17,365,14,3,2-17
2,18,365,4,3,2-18
2,19,365,13,1,2-19
2,20,365,2,5,2-20
2,21,365,5,9,2-21
2,22,365,8,9,2-22
2,23,365,6,2,2-23
3,0,365,1,0,3-0
3,1,365,1,0,3-1
3,2,365,1,1,3-2
3,3,365,0,0,3-3
3,4,365,1,0,3-4
3,5,365,0,0,3-5
3,6,365,1,7,3-6
3,7,365,1,2,3-7
3,8,365,4,7,3-8
3,9,365,2,3,3-9
3,10,365,7,1,3-10
3,11,365,1,5,3-11
3,12,365,1,5,3-12
3,13,365,2,4,3-13
3,14,365,4,5,3-14
3,15,365,1,5,3-15
3,16,365,7,3,3-16
3,17,365,6,6,3-17
3,18,365,3,7,3-18
3,19,365,6,1,3-19
3,20,365,4,5,3-20
3,21,365,5,3,3-21
3,22,365,9,2,3-22
3,23,365,9,2,3-23
4,0,365,2,2,4-0
4,1,365,1,1,4-1
4,2,365,2,0,4-2
4,3,365,0,7,4-3
4,4,365,0,0,4-4
4,5,365,0,0,4-5
4,6,365,0,4,4-6
4,7,365,3,8,4-7
4,8,365,8,3,4-8
4,9,365,4,3,4-9
4,10,365,4,5,4-10
4,11,365,5,6,4-11
4,12,365,1,5,4-12
4,13,365,3,5,4-13
4,14,365,1,4,4-14
4,15,365,7,3,4-15
4,16,365,3,8,4-16
4,17,365,6,2,4-17
4,18,365,7,8,4-18
4,19,365,6,4,4-19
4,20,365,4,5,4-20
4,21,365,4,1,4-21
4,22,365,11,3,4-22
4,23,365,2,2,4-23
5,0,365,4,1,5-0
5,1,365,2,0,5-1
5,2,365,1,3,5-2
5,3,365,2,0,5-3
5,4,365,0,0,5-4
5,5,365,1,0,5-5
5,6,365,0,3,5-6
5,7,365,4,2,5-7
5,8,365,2,5,5-8
5,9,365,4,5,5-9
5,10,365,2,4,5-10
5,11,365,0,12,5-11
5,12,365,4,5,5-12
5,13,365,4,3,5-13
5,14,365,3,1,5-14
5,15,365,6,9,5-15
5,16,365,7,6,5-16
5,17,365,7,7,5-17
5,18,365,8,3,5-18
5,19,365,14,5,5-19
5,20,365,2,4,5-20
5,21,365,2,1,5-21
5,22,365,4,5,5-22
5,23,365,8,0,5-23
6,0,365,1,2,6-0
6,1,365,3,2,6-1
6,2,365,0,0,6-2
6,3,365,0,1,6-3
6,4,365,0,0,6-4
6,5,365,2,0,6-5
6,6,365,1,1,6-6
6,7,365,0,1,6-7
6,8,365,0,3,6-8
6,9,365,3,5,6-9
6,10,365,2,4,6-10
6,11,365,3,8,6-11
6,12,365,1,5,6-12
6,13,365,6,0,6-13
6,14,365,5,10,6-14
6,15,365,7,5,6-15
6,16,365,1,6,6-16
6,17,365,3,5,6-17
6,18,365,10,4,6-18
6,19,365,1,3,6-19
6,20,365,10,2,6-20
6,21,365,3,1,6-21
6,22,365,4,4,6-22
6,23,365,1,3,6-23
