week,hour,station_no,rent,lend,time_id
0,0,167,0,0,0-0
0,1,167,0,5,0-1
0,2,167,0,0,0-2
0,3,167,0,0,0-3
0,4,167,0,0,0-4
0,5,167,1,0,0-5
0,6,167,7,1,0-6
0,7,167,12,1,0-7
0,8,167,10,1,0-8
0,9,167,5,12,0-9
0,10,167,3,0,0-10
0,11,167,3,7,0-11
0,12,167,2,4,0-12
0,13,167,2,0,0-13
0,14,167,17,4,0-14
0,15,167,2,2,0-15
0,16,167,2,15,0-16
0,17,167,11,15,0-17
0,18,167,5,7,0-18
0,19,167,2,2,0-19
0,20,167,1,1,0-20
0,21,167,1,13,0-21
0,22,167,4,1,0-22
0,23,167,1,1,0-23
1,0,167,0,1,1-0
1,1,167,0,0,1-1
1,2,167,0,0,1-2
1,3,167,0,0,1-3
1,4,167,0,0,1-4
1,5,167,1,0,1-5
1,6,167,9,1,1-6
1,7,167,15,14,1-7
1,8,167,18,1,1-8
1,9,167,4,15,1-9
1,10,167,3,5,1-10
1,16,167,12,10,1-16
1,17,167,12,23,1-17
1,18,167,17,2,1-18
1,19,167,2,7,1-19
1,20,167,1,4,1-20
1,21,167,3,3,1-21
1,22,167,3,0,1-22
1,23,167,0,16,1-23
2,0,167,0,1,2-0
2,1,167,0,0,2-1
2,2,167,0,0,2-2
2,3,167,1,0,2-3
2,4,167,0,0,2-4
2,5,167,0,0,2-5
2,6,167,8,0,2-6
2,7,167,18,14,2-7
2,8,167,14,1,2-8
2,9,167,5,6,2-9
2,10,167,3,12,2-10
2,11,167,8,4,2-11
2,12,167,2,2,2-12
2,13,167,4,0,2-13
2,14,167,1,3,2-14
2,15,167,22,7,2-15
2,16,167,0,7,2-16
2,17,167,0,25,2-17
2,18,167,17,1,2-18
2,19,167,3,5,2-19
2,20,167,2,5,2-20
2,21,167,3,1,2-21
2,22,167,0,17,2-22
2,23,167,0,0,2-23
3,0,167,2,0,3-0
3,1,167,0,0,3-1
3,2,167,0,0,3-2
3,3,167,0,0,3-3
3,4,167,1,0,3-4
3,5,167,0,0,3-5
3,6,167,7,0,3-6
3,7,167,11,8,3-7
3,8,167,13,11,3-8
3,9,167,4,2,3-9
3,10,167,4,4,3-10
3,11,167,3,1,3-11
3,12,167,8,4,3-12
3,13,167,1,7,3-13
3,14,167,17,5,3-14
3,15,167,1,4,3-15
3,16,167,4,17,3-16
3,17,167,14,20,3-17
3,18,167,15,7,3-18
3,19,167,4,7,3-19
3,20,167,8,2,3-20
3,21,167,3,5,3-21
3,22,167,3,16,3-22
3,23,167,3,0,3-23
4,0,167,0,6,4-0
4,1,167,0,0,4-1
4,2,167,0,0,4-2
4,3,167,0,0,4-3
4,4,167,0,0,4-4
4,5,167,0,0,4-5
4,6,167,7,2,4-6
4,7,167,11,2,4-7
4,8,167,15,12,4-8
4,9,167,6,2,4-9
4,10,167,4,3,4-10
4,11,167,3,0,4-11
4,12,167,6,17,4-12
4,13,167,7,1,4-13
4,14,167,7,0,4-14
4,15,167,13,27,4-15
4,16,167,11,14,4-16
4,17,167,1,17,4-17
4,18,167,8,4,4-18
4,19,167,1,2,4-19
4,20,167,1,1,4-20
4,21,167,1,1,4-21
4,22,167,2,0,4-22
4,23,167,2,0,4-23
5,0,167,1,1,5-0
5,1,167,2,0,5-1
5,2,167,0,0,5-2
5,3,167,0,0,5-3
5,4,167,0,0,5-4
5,5,167,1,0,5-5
5,6,167,4,1,5-6
5,7,167,4,0,5-7
5,8,167,14,14,5-8
5,9,167,8,4,5-9
5,10,167,9,4,5-10
5,11,167,5,10,5-11
5,12,167,13,8,5-12
5,13,167,18,2,5-13
5,14,167,14,17,5-14
5,15,167,11,12,5-15
5,16,167,3,24,5-16
5,17,167,17,17,5-17
5,18,167,4,4,5-18
5,19,167,3,6,5-19
5,20,167,1,11,5-20
5,21,167,3,1,5-21
5,22,167,3,1,5-22
5,23,167,1,1,5-23
6,0,167,0,1,6-0
6,1,167,0,0,6-1
6,2,167,1,0,6-2
6,3,167,2,0,6-3
6,4,167,0,0,6-4
6,5,167,0,6,6-5
6,6,167,1,0,6-6
6,7,167,3,1,6-7
6,8,167,13,4,6-8
6,9,167,8,11,6-9
6,10,167,6,1,6-10
6,11,167,8,5,6-11
6,12,167,2,4,6-12
6,13,167,1,10,6-13
6,14,167,13,9,6-14
6,15,167,10,14,6-15
6,16,167,10,9,6-16
6,17,167,16,20,6-17
6,18,167,12,10,6-18
6,19,167,17,1,6-19
6,20,167,3,13,6-20
6,21,167,0,8,6-21
6,22,167,1,0,6-22
6,23,167,2,2,6-23
