week,hour,station_no,rent,lend,time_id
0,0,339,0,0,0-0
0,1,339,1,0,0-1
0,2,339,0,0,0-2
0,3,339,0,0,0-3
0,4,339,0,0,0-4
0,5,339,0,0,0-5
0,6,339,9,0,0-6
0,7,339,16,22,0-7
0,8,339,9,11,0-8
0,9,339,3,5,0-9
0,10,339,2,0,0-10
0,11,339,4,3,0-11
0,12,339,2,2,0-12
0,13,339,1,5,0-13
0,14,339,0,3,0-14
0,15,339,19,3,0-15
0,16,339,11,35,0-16
0,17,339,1,1,0-17
0,18,339,2,0,0-18
0,19,339,2,2,0-19
0,20,339,0,1,0-20
0,21,339,4,1,0-21
0,22,339,0,0,0-22
0,23,339,1,0,0-23
1,0,339,0,0,1-0
1,1,339,0,0,1-1
1,2,339,0,0,1-2
1,3,339,0,0,1-3
1,4,339,0,0,1-4
1,5,339,0,0,1-5
1,6,339,10,1,1-6
1,7,339,20,17,1-7
1,8,339,11,11,1-8
1,9,339,1,9,1-9
1,10,339,5,3,1-10
1,16,339,27,12,1-16
1,17,339,3,23,1-17
1,18,339,6,2,1-18
1,19,339,4,1,1-19
1,20,339,1,2,1-20
1,21,339,4,1,1-21
1,22,339,2,1,1-22
1,23,339,3,3,1-23
2,0,339,1,0,2-0
2,1,339,0,0,2-1
2,2,339,1,0,2-2
2,3,339,0,0,2-3
2,4,339,0,0,2-4
2,5,339,0,2,2-5
2,6,339,8,9,2-6
2,7,339,28,18,2-7
2,8,339,10,13,2-8
2,9,339,2,7,2-9
2,10,339,2,3,2-10
2,11,339,1,1,2-11
2,12,339,2,2,2-12
2,13,339,1,1,2-13
2,14,339,1,3,2-14
2,15,339,16,2,2-15
2,16,339,14,33,2-16
2,17,339,2,5,2-17
2,18,339,3,3,2-18
2,19,339,0,0,2-19
2,20,339,3,1,2-20
2,21,339,6,0,2-21
2,22,339,0,1,2-22
2,23,339,3,1,2-23
3,0,339,0,13,3-0
3,1,339,1,1,3-1
3,2,339,0,0,3-2
3,3,339,0,0,3-3
3,4,339,0,0,3-4
3,5,339,0,0,3-5
3,6,339,6,1,3-6
3,7,339,14,18,3-7
3,8,339,16,3,3-8
3,9,339,3,4,3-9
3,10,339,2,1,3-10
3,11,339,2,2,3-11
3,12,339,6,6,3-12
3,13,339,3,0,3-13
3,14,339,3,0,3-14
3,15,339,4,2,3-15
3,16,339,11,33,3-16
3,17,339,2,4,3-17
3,18,339,7,5,3-18
3,19,339,3,2,3-19
3,20,339,6,0,3-20
3,21,339,3,2,3-21
3,22,339,2,0,3-22
3,23,339,0,0,3-23
4,0,339,1,0,4-0
4,1,339,0,0,4-1
4,2,339,0,0,4-2
4,3,339,2,0,4-3
4,4,339,0,0,4-4
4,5,339,0,0,4-5
4,6,339,6,14,4-6
4,7,339,20,15,4-7
4,8,339,13,2,4-8
4,9,339,2,4,4-9
4,10,339,3,1,4-10
4,11,339,9,10,4-11
4,12,339,1,1,4-12
4,13,339,1,3,4-13
4,14,339,0,2,4-14
4,15,339,12,3,4-15
4,16,339,8,31,4-16
4,17,339,1,5,4-17
4,18,339,5,3,4-18
4,19,339,3,4,4-19
4,20,339,4,1,4-20
4,21,339,6,3,4-21
4,22,339,3,2,4-22
4,23,339,2,0,4-23
5,0,339,2,0,5-0
5,1,339,1,0,5-1
5,2,339,0,0,5-2
5,3,339,0,0,5-3
5,4,339,0,0,5-4
5,5,339,1,0,5-5
5,6,339,1,1,5-6
5,7,339,0,4,5-7
5,8,339,0,1,5-8
5,9,339,1,2,5-9
5,10,339,1,4,5-10
5,11,339,2,3,5-11
5,12,339,3,2,5-12
5,13,339,6,3,5-13
5,14,339,2,4,5-14
5,15,339,1,6,5-15
5,16,339,3,2,5-16
5,17,339,3,2,5-17
5,18,339,7,1,5-18
5,19,339,2,0,5-19
5,20,339,2,1,5-20
5,21,339,3,2,5-21
5,22,339,2,4,5-22
5,23,339,0,0,5-23
6,0,339,1,0,6-0
6,1,339,2,0,6-1
6,2,339,0,0,6-2
6,3,339,0,0,6-3
6,4,339,0,0,6-4
6,5,339,0,0,6-5
6,6,339,1,2,6-6
6,7,339,2,1,6-7
6,8,339,0,4,6-8
6,9,339,3,1,6-9
6,10,339,1,2,6-10
6,11,339,1,5,6-11
6,12,339,1,1,6-12
6,13,339,1,0,6-13
6,14,339,0,0,6-14
6,15,339,0,0,6-15
6,16,339,3,3,6-16
6,17,339,4,2,6-17
6,18,339,2,2,6-18
6,19,339,1,0,6-19
6,20,339,2,1,6-20
6,21,339,1,0,6-21
6,22,339,1,2,6-22
6,23,339,1,1,6-23
