week,hour,station_no,rent,lend,time_id
0,0,22,1,6,0-0
0,1,22,7,1,0-1
0,2,22,0,0,0-2
0,3,22,0,1,0-3
0,4,22,1,0,0-4
0,5,22,2,2,0-5
0,6,22,8,1,0-6
0,7,22,16,23,0-7
0,8,22,7,16,0-8
0,9,22,20,5,0-9
0,10,22,10,1,0-10
0,11,22,11,2,0-11
0,12,22,5,19,0-12
0,13,22,11,14,0-13
0,14,22,5,9,0-14
0,15,22,9,7,0-15
0,16,22,7,6,0-16
0,17,22,12,9,0-17
0,18,22,19,29,0-18
0,19,22,18,19,0-19
0,20,22,7,13,0-20
0,21,22,2,4,0-21
0,22,22,6,5,0-22
0,23,22,2,3,0-23
1,0,22,2,0,1-0
1,1,22,13,2,1-1
1,2,22,1,2,1-2
1,3,22,1,0,1-3
1,4,22,1,0,1-4
1,5,22,3,3,1-5
1,6,22,11,4,1-6
1,7,22,11,17,1-7
1,8,22,9,21,1-8
1,9,22,7,7,1-9
1,10,22,8,6,1-10
1,16,22,16,5,1-16
1,17,22,18,17,1-17
1,18,22,10,23,1-18
1,19,22,12,16,1-19
1,20,22,14,14,1-20
1,21,22,4,16,1-21
1,22,22,4,10,1-22
1,23,22,10,4,1-23
2,0,22,2,3,2-0
2,1,22,6,2,2-1
2,2,22,0,1,2-2
2,3,22,1,0,2-3
2,4,22,1,0,2-4
2,5,22,1,2,2-5
2,6,22,8,3,2-6
2,7,22,13,10,2-7
2,8,22,14,3,2-8
2,9,22,13,14,2-9
2,10,22,9,16,2-10
2,11,22,4,12,2-11
2,12,22,4,7,2-12
2,13,22,16,2,2-13
2,14,22,10,7,2-14
2,15,22,3,7,2-15
2,16,22,18,9,2-16
2,17,22,7,19,2-17
2,18,22,4,20,2-18
2,19,22,28,11,2-19
2,20,22,9,9,2-20
2,21,22,9,27,2-21
2,22,22,8,20,2-22
2,23,22,16,6,2-23
3,0,22,0,8,3-0
3,1,22,7,0,3-1
3,2,22,0,2,3-2
3,3,22,0,0,3-3
3,4,22,1,0,3-4
3,5,22,0,2,3-5
3,6,22,4,3,3-6
3,7,22,24,8,3-7
3,8,22,12,9,3-8
3,9,22,13,5,3-9
3,10,22,7,9,3-10
3,11,22,4,7,3-11
3,12,22,5,6,3-12
3,13,22,16,9,3-13
3,14,22,5,10,3-14
3,15,22,10,5,3-15
3,16,22,10,10,3-16
3,17,22,11,17,3-17
3,18,22,13,30,3-18
3,19,22,14,18,3-19
3,20,22,30,11,3-20
3,21,22,8,10,3-21
3,22,22,1,20,3-22
3,23,22,3,7,3-23
4,0,22,7,1,4-0
4,1,22,1,1,4-1
4,2,22,0,0,4-2
4,3,22,1,1,4-3
4,4,22,1,1,4-4
4,5,22,1,1,4-5
4,6,22,4,2,4-6
4,7,22,2,8,4-7
4,8,22,17,9,4-8
4,9,22,21,12,4-9
4,10,22,15,4,4-10
4,11,22,1,18,4-11
4,12,22,11,7,4-12
4,13,22,4,8,4-13
4,14,22,4,13,4-14
4,15,22,4,8,4-15
4,16,22,17,6,4-16
4,17,22,19,8,4-17
4,18,22,14,24,4-18
4,19,22,25,18,4-19
4,20,22,19,17,4-20
4,21,22,6,13,4-21
4,22,22,5,14,4-22
4,23,22,0,5,4-23
5,0,22,12,3,5-0
5,1,22,1,2,5-1
5,2,22,1,0,5-2
5,3,22,0,1,5-3
5,4,22,3,0,5-4
5,5,22,4,3,5-5
5,6,22,8,2,5-6
5,7,22,9,3,5-7
5,8,22,13,15,5-8
5,9,22,11,13,5-9
5,10,22,12,22,5-10
5,11,22,9,14,5-11
5,12,22,12,10,5-12
5,13,22,8,6,5-13
5,14,22,12,15,5-14
5,15,22,6,13,5-15
5,16,22,25,7,5-16
5,17,22,21,10,5-17
5,18,22,15,20,5-18
5,19,22,13,7,5-19
5,20,22,5,15,5-20
5,21,22,21,12,5-21
5,22,22,2,19,5-22
5,23,22,5,16,5-23
6,0,22,6,7,6-0
6,1,22,10,3,6-1
6,2,22,1,0,6-2
6,3,22,0,1,6-3
6,4,22,2,0,6-4
6,5,22,6,3,6-5
6,6,22,13,2,6-6
6,7,22,7,17,6-7
6,8,22,7,5,6-8
6,9,22,10,4,6-9
6,10,22,7,4,6-10
6,11,22,15,2,6-11
6,12,22,6,18,6-12
6,13,22,7,15,6-13
6,14,22,5,7,6-14
6,15,22,4,9,6-15
6,16,22,10,13,6-16
6,17,22,22,6,6-17
6,18,22,15,18,6-18
6,19,22,12,6,6-19
6,20,22,1,16,6-20
6,21,22,22,15,6-21
6,22,22,4,9,6-22
6,23,22,2,6,6-23
