week,hour,station_no,rent,lend,time_id
0,0,97,0,5,0-0
0,1,97,0,0,0-1
0,2,97,0,0,0-2
0,3,97,1,0,0-3
0,4,97,0,0,0-4
0,5,97,1,1,0-5
0,6,97,21,0,0-6
0,7,97,27,26,0-7
0,8,97,21,37,0-8
0,9,97,21,4,0-9
0,10,97,8,32,0-10
0,11,97,12,5,0-11
0,12,97,16,3,0-12
0,13,97,7,12,0-13
0,14,97,8,11,0-14
0,15,97,21,16,0-15
0,16,97,4,27,0-16
0,17,97,42,5,0-17
0,18,97,24,46,0-18
0,19,97,5,21,0-19
0,20,97,16,12,0-20
0,21,97,3,7,0-21
0,22,97,4,3,0-22
0,23,97,20,4,0-23
1,0,97,0,9,1-0
1,1,97,0,2,1-1
1,2,97,0,0,1-2
1,3,97,0,1,1-3
1,4,97,0,0,1-4
1,5,97,5,1,1-5
1,6,97,27,1,1-6
1,7,97,36,36,1-7
1,8,97,28,57,1-8
1,9,97,23,15,1-9
1,10,97,9,4,1-10
1,16,97,2,16,1-16
1,17,97,37,23,1-17
1,18,97,54,31,1-18
1,19,97,1,49,1-19
1,20,97,18,14,1-20
1,21,97,5,9,1-21
1,22,97,13,5,1-22
1,23,97,13,13,1-23
2,0,97,7,7,2-0
2,1,97,1,0,2-1
2,2,97,0,0,2-2
2,3,97,0,0,2-3
2,4,97,0,0,2-4
2,5,97,3,1,2-5
2,6,97,24,0,2-6
2,7,97,11,41,2-7
2,8,97,20,23,2-8
2,9,97,28,24,2-9
2,10,97,5,4,2-10
2,11,97,8,2,2-11
2,12,97,8,7,2-12
2,13,97,3,13,2-13
2,14,97,26,3,2-14
2,15,97,4,9,2-15
2,16,97,3,20,2-16
2,17,97,36,19,2-17
2,18,97,59,34,2-18
2,19,97,10,36,2-19
2,20,97,1,23,2-20
2,21,97,13,19,2-21
2,22,97,16,2,2-22
2,23,97,26,24,2-23
3,0,97,19,9,3-0
3,1,97,0,0,3-1
3,2,97,0,0,3-2
3,3,97,0,1,3-3
3,4,97,0,0,3-4
3,5,97,1,1,3-5
3,6,97,19,0,3-6
3,7,97,15,36,3-7
3,8,97,27,15,3-8
3,9,97,8,16,3-9
3,10,97,9,16,3-10
3,11,97,8,10,3-11
3,12,97,30,7,3-12
3,13,97,6,8,3-13
3,14,97,9,11,3-14
3,15,97,13,10,3-15
3,16,97,15,21,3-16
3,17,97,41,24,3-17
3,18,97,19,36,3-18
3,19,97,57,34,3-19
3,20,97,5,35,3-20
3,21,97,5,15,3-21
3,22,97,1,2,3-22
3,23,97,15,7,3-23
4,0,97,15,10,4-0
4,1,97,0,8,4-1
4,2,97,0,0,4-2
4,3,97,0,1,4-3
4,4,97,0,0,4-4
4,5,97,1,1,4-5
4,6,97,28,0,4-6
4,7,97,12,32,4-7
4,8,97,11,22,4-8
4,9,97,19,0,4-9
4,10,97,9,10,4-10
4,11,97,6,17,4-11
4,12,97,9,3,4-12
4,13,97,7,9,4-13
4,14,97,18,8,4-14
4,15,97,3,15,4-15
4,16,97,13,14,4-16
4,17,97,42,34,4-17
4,18,97,39,39,4-18
4,19,97,40,23,4-19
4,20,97,9,18,4-20
4,21,97,2,24,4-21
4,22,97,21,13,4-22
4,23,97,8,19,4-23
5,0,97,13,4,5-0
5,1,97,0,1,5-1
5,2,97,0,2,5-2
5,3,97,0,0,5-3
5,4,97,1,1,5-4
5,5,97,6,0,5-5
5,6,97,11,5,5-6
5,7,97,21,8,5-7
5,8,97,18,29,5-8
5,9,97,13,2,5-9
5,10,97,22,8,5-10
5,11,97,5,44,5-11
5,12,97,23,11,5-12
5,13,97,17,14,5-13
5,14,97,25,5,5-14
5,15,97,20,33,5-15
5,16,97,11,16,5-16
5,17,97,33,17,5-17
5,18,97,11,25,5-18
5,19,97,32,19,5-19
5,20,97,14,9,5-20
5,21,97,22,28,5-21
5,22,97,2,37,5-22
5,23,97,6,6,5-23
6,0,97,13,5,6-0
6,1,97,0,2,6-1
6,2,97,1,1,6-2
6,3,97,0,0,6-3
6,4,97,0,1,6-4
6,5,97,2,0,6-5
6,6,97,7,3,6-6
6,7,97,11,1,6-7
6,8,97,9,20,6-8
6,9,97,14,17,6-9
6,10,97,19,11,6-10
6,11,97,12,12,6-11
6,12,97,8,3,6-12
6,13,97,8,12,6-13
6,14,97,22,12,6-14
6,15,97,7,13,6-15
6,16,97,23,8,6-16
6,17,97,16,17,6-17
6,18,97,14,15,6-18
6,19,97,4,19,6-19
6,20,97,24,22,6-20
6,21,97,39,18,6-21
6,22,97,5,22,6-22
6,23,97,1,15,6-23
