week,hour,station_no,rent,lend,time_id
0,0,316,1,1,0-0
0,1,316,0,1,0-1
0,2,316,1,0,0-2
0,3,316,0,0,0-3
0,4,316,0,0,0-4
0,5,316,0,1,0-5
0,6,316,1,5,0-6
0,7,316,6,6,0-7
0,8,316,12,4,0-8
0,9,316,5,6,0-9
0,10,316,6,13,0-10
0,11,316,9,3,0-11
0,12,316,7,4,0-12
0,13,316,6,14,0-13
0,14,316,4,13,0-14
0,15,316,4,4,0-15
0,16,316,5,6,0-16
0,17,316,16,3,0-17
0,18,316,9,17,0-18
0,19,316,10,1,0-19
0,20,316,4,4,0-20
0,21,316,3,12,0-21
0,22,316,8,2,0-22
0,23,316,6,2,0-23
1,0,316,1,0,1-0
1,1,316,1,8,1-1
1,2,316,0,1,1-2
1,3,316,0,0,1-3
1,4,316,0,0,1-4
1,5,316,2,0,1-5
1,6,316,1,4,1-6
1,7,316,2,5,1-7
1,8,316,9,4,1-8
1,9,316,12,7,1-9
1,10,316,3,16,1-10
1,16,316,6,6,1-16
1,17,316,5,6,1-17
1,18,316,6,9,1-18
1,19,316,14,3,1-19
1,20,316,6,7,1-20
1,21,316,7,3,1-21
1,22,316,9,2,1-22
1,23,316,3,1,1-23
2,0,316,1,0,2-0
2,1,316,1,8,2-1
2,2,316,3,0,2-2
2,3,316,0,0,2-3
2,4,316,0,0,2-4
2,5,316,1,0,2-5
2,6,316,1,4,2-6
2,7,316,5,5,2-7
2,8,316,5,6,2-8
2,9,316,11,3,2-9
2,10,316,3,5,2-10
2,11,316,4,3,2-11
2,12,316,4,19,2-12
2,13,316,4,2,2-13
2,14,316,4,4,2-14
2,15,316,4,2,2-15
2,16,316,8,1,2-16
2,17,316,1,10,2-17
2,18,316,9,10,2-18
2,19,316,6,9,2-19
2,20,316,4,3,2-20
2,21,316,13,4,2-21
2,22,316,9,8,2-22
2,23,316,7,17,2-23
3,0,316,2,1,3-0
3,1,316,0,0,3-1
3,2,316,0,0,3-2
3,3,316,0,0,3-3
3,4,316,1,0,3-4
3,5,316,1,2,3-5
3,6,316,2,2,3-6
3,7,316,2,3,3-7
3,8,316,9,6,3-8
3,9,316,5,3,3-9
3,10,316,2,12,3-10
3,11,316,9,2,3-11
3,12,316,6,5,3-12
3,13,316,2,4,3-13
3,14,316,2,6,3-14
3,15,316,5,6,3-15
3,16,316,5,6,3-16
3,17,316,6,5,3-17
3,18,316,9,9,3-18
3,19,316,8,9,3-19
3,20,316,6,4,3-20
3,21,316,5,5,3-21
3,22,316,7,4,3-22
3,23,316,3,2,3-23
4,0,316,7,1,4-0
4,1,316,1,8,4-1
4,2,316,1,0,4-2
4,3,316,1,0,4-3
4,4,316,0,0,4-4
4,5,316,1,0,4-5
4,6,316,1,4,4-6
4,7,316,4,7,4-7
4,8,316,9,4,4-8
4,9,316,5,3,4-9
4,10,316,8,5,4-10
4,11,316,2,8,4-11
4,12,316,3,2,4-12
4,13,316,3,6,4-13
4,14,316,7,4,4-14
4,15,316,3,7,4-15
4,16,316,6,2,4-16
4,17,316,4,4,4-17
4,18,316,7,14,4-18
4,19,316,3,5,4-19
4,20,316,2,2,4-20
4,21,316,5,3,4-21
4,22,316,12,2,4-22
4,23,316,4,2,4-23
5,0,316,1,0,5-0
5,1,316,4,1,5-1
5,2,316,3,0,5-2
5,3,316,2,0,5-3
5,4,316,0,0,5-4
5,5,316,0,0,5-5
5,6,316,1,0,5-6
5,7,316,3,7,5-7
5,8,316,0,12,5-8
5,9,316,2,9,5-9
5,10,316,12,4,5-10
5,11,316,9,3,5-11
5,12,316,6,2,5-12
5,13,316,4,20,5-13
5,14,316,8,2,5-14
5,15,316,6,4,5-15
5,16,316,6,11,5-16
5,17,316,12,6,5-17
5,18,316,6,7,5-18
5,19,316,5,15,5-19
5,20,316,10,3,5-20
5,21,316,6,3,5-21
5,22,316,5,4,5-22
5,23,316,2,1,5-23
6,0,316,2,2,6-0
6,1,316,2,2,6-1
6,2,316,1,0,6-2
6,3,316,2,0,6-3
6,4,316,1,0,6-4
6,5,316,1,1,6-5
6,6,316,2,2,6-6
6,7,316,1,4,6-7
6,8,316,1,8,6-8
6,9,316,3,10,6-9
6,10,316,6,3,6-10
6,11,316,7,7,6-11
6,12,316,6,1,6-12
6,13,316,8,3,6-13
6,14,316,5,9,6-14
6,15,316,2,4,6-15
6,16,316,6,3,6-16
6,17,316,10,4,6-17
6,18,316,7,15,6-18
6,19,316,6,1,6-19
6,20,316,6,10,6-20
6,21,316,3,0,6-21
6,22,316,5,5,6-22
6,23,316,3,2,6-23
