week,hour,station_no,rent,lend,time_id
0,0,110,3,0,0-0
0,1,110,1,0,0-1
0,2,110,0,1,0-2
0,3,110,0,0,0-3
0,4,110,0,0,0-4
0,5,110,0,2,0-5
0,6,110,1,5,0-6
0,7,110,0,14,0-7
0,8,110,4,11,0-8
0,9,110,20,5,0-9
0,10,110,1,17,0-10
0,11,110,0,11,0-11
0,12,110,1,1,0-12
0,13,110,4,2,0-13
0,14,110,6,3,0-14
0,15,110,7,4,0-15
0,16,110,3,0,0-16
0,17,110,14,4,0-17
0,18,110,9,24,0-18
0,19,110,18,5,0-19
0,20,110,15,2,0-20
0,21,110,11,30,0-21
0,22,110,19,0,0-22
0,23,110,5,16,0-23
1,0,110,4,0,1-0
1,1,110,0,0,1-1
1,2,110,13,0,1-2
1,3,110,1,0,1-3
1,4,110,2,0,1-4
1,5,110,0,1,1-5
1,6,110,3,10,1-6
1,7,110,15,20,1-7
1,8,110,6,19,1-8
1,9,110,7,8,1-9
1,10,110,3,2,1-10
1,16,110,7,2,1-16
1,17,110,12,2,1-17
1,18,110,12,15,1-18
1,19,110,12,13,1-19
1,20,110,13,4,1-20
1,21,110,17,26,1-21
1,22,110,6,2,1-22
1,23,110,7,0,1-23
2,0,110,1,0,2-0
2,1,110,2,0,2-1
2,2,110,0,0,2-2
2,3,110,0,1,2-3
2,4,110,0,0,2-4
2,5,110,15,2,2-5
2,6,110,1,9,2-6
2,7,110,8,11,2-7
2,8,110,3,25,2-8
2,9,110,10,7,2-9
2,10,110,2,4,2-10
2,11,110,1,6,2-11
2,12,110,2,5,2-12
2,13,110,3,1,2-13
2,14,110,4,4,2-14
2,15,110,3,3,2-15
2,16,110,5,1,2-16
2,17,110,17,7,2-17
2,18,110,7,9,2-18
2,19,110,7,4,2-19
2,20,110,12,1,2-20
2,21,110,13,51,2-21
2,22,110,11,5,2-22
2,23,110,5,1,2-23
3,0,110,4,0,3-0
3,1,110,0,0,3-1
3,2,110,0,0,3-2
3,3,110,18,0,3-3
3,4,110,0,0,3-4
3,5,110,0,2,3-5
3,6,110,2,3,3-6
3,7,110,2,9,3-7
3,8,110,6,10,3-8
3,9,110,8,9,3-9
3,10,110,4,3,3-10
3,11,110,3,6,3-11
3,12,110,1,9,3-12
3,13,110,2,2,3-13
3,14,110,5,4,3-14
3,15,110,6,13,3-15
3,16,110,5,3,3-16
3,17,110,7,10,3-17
3,18,110,6,7,3-18
3,19,110,17,2,3-19
3,20,110,8,3,3-20
3,21,110,11,20,3-21
3,22,110,10,1,3-22
3,23,110,8,0,3-23
4,0,110,5,0,4-0
4,1,110,1,0,4-1
4,2,110,0,0,4-2
4,3,110,1,0,4-3
4,4,110,0,0,4-4
4,5,110,0,1,4-5
4,6,110,1,1,4-6
4,7,110,0,16,4-7
4,8,110,4,16,4-8
4,9,110,8,6,4-9
4,10,110,4,5,4-10
4,11,110,1,9,4-11
4,12,110,9,7,4-12
4,13,110,4,3,4-13
4,14,110,5,3,4-14
4,15,110,4,7,4-15
4,16,110,6,3,4-16
4,17,110,5,6,4-17
4,18,110,8,10,4-18
4,19,110,5,4,4-19
4,20,110,18,0,4-20
4,21,110,13,17,4-21
4,22,110,9,2,4-22
4,23,110,6,1,4-23
5,0,110,6,0,5-0
5,1,110,3,0,5-1
5,2,110,0,0,5-2
5,3,110,0,0,5-3
5,4,110,0,0,5-4
5,5,110,1,2,5-5
5,6,110,0,5,5-6
5,7,110,1,10,5-7
5,8,110,19,8,5-8
5,9,110,3,11,5-9
5,10,110,4,12,5-10
5,11,110,5,13,5-11
5,12,110,6,3,5-12
5,13,110,3,12,5-13
5,14,110,4,8,5-14
5,15,110,3,3,5-15
5,16,110,7,3,5-16
5,17,110,7,9,5-17
5,18,110,11,2,5-18
5,19,110,8,5,5-19
5,20,110,15,5,5-20
5,21,110,11,22,5-21
5,22,110,7,2,5-22
5,23,110,13,9,5-23
6,0,110,6,0,6-0
6,1,110,0,0,6-1
6,2,110,2,0,6-2
6,3,110,1,0,6-3
6,4,110,0,0,6-4
6,5,110,0,0,6-5
6,6,110,0,1,6-6
6,7,110,1,4,6-7
6,8,110,4,8,6-8
6,9,110,5,8,6-9
6,10,110,1,12,6-10
6,11,110,29,5,6-11
6,12,110,2,3,6-12
6,13,110,1,20,6-13
6,14,110,5,7,6-14
6,15,110,5,4,6-15
6,16,110,2,13,6-16
6,17,110,9,9,6-17
6,18,110,4,4,6-18
6,19,110,4,1,6-19
6,20,110,5,2,6-20
6,21,110,7,1,6-21
6,22,110,15,0,6-22
6,23,110,7,0,6-23
